nodeId,networkId,tokenName,tokenSymbol,nodeGroup,date,nodeStake,pubsCommited,pubsCommited1stEpochOnly,estimatedEarnings,cumulativeEstimatedEarnings,payouts,cumulativePayouts,ask
14,QmZceSUg7vVEXqcHnQbKMihZ4Kn5etLXbHb5wSzT8R4J1K,Trace Labs Node 29,TLNODE_29,Trace Labs,2023-07-09T00:00:00.000Z,50737.796816672,65,26,14.47078125,1150.6997917167166,7.909045108,737.7968133,0.11
110,QmbBn8L27ewqEA3V2mYqUqTwWq1Zk9jKXJst9meALVNXki,SPARK6,PWD6,Solo,2023-07-09T00:00:00.000Z,50028.150678168,34,34,8.4234375,369.034921875,5.232486976,28.15067815,0.24
51,QmcmsZ76Yrm3sf6jZx7SX83W3CnWwadfYQ6YerefWAZuuH,drMurlly-DKGv6-1,DKGv6-1,Alliance,2023-07-09T00:00:00.000Z,50043.278184273,79,28,16.58578125,1380.6045695116168,9.106665952,793.278183492,0.24
52,QmWV8WbhuXj22tbWKc9pnfPaCAdWKRZpMDnpAKxfpCXM2R,drMurlly-DKGv6-2,DKGv6-2,Alliance,2023-07-09T00:00:00.000Z,50037.406799213,54,21,11.43984375,1619.9593154027334,8.730480316,1087.273973793,0.24
118,QmPtxryUf9L9xLkTkSMZaTdUjCjX2XAUgzGkZtYpnsVfgN,dkg_node_4_token,dkg_node_4,Solo,2023-07-09T00:00:00.000Z,400000.0,0,0,0.0,18.153046875,0.0,0.0,0.005
3,QmQHeX9fHNjdBZxHVtuUQDdQDQ2XnvxaxdG7Y5fgiBimLQ,Trace Labs Node 3,TLNODE_3,Trace Labs,2023-07-09T00:00:00.000Z,51889.386003254,178,62,36.636328125,3097.7462937165333,13.006898015,1889.386000437,0.128
56,QmZFfAiUKFSUUg5eYR1qzXia67LYjm64pdbR9buRTdyd8N,Hotnode2,Hotnode2,Alliance,2023-07-09T00:00:00.000Z,51690.575244724,166,61,34.318359375,3040.45704097925,13.969314371,1647.575243948,0.24
46,QmbQeQsPytKnBVbRJsLosGZGPXcUaBMbgfeB6rKbiBDxGc,Hotnode5,Hotnode5,Alliance,2023-07-09T00:00:00.000Z,58945.673927232,97,29,20.555625,2325.8853441326,11.754093618,1345.673925901,0.24
30,QmcB3BHQhUzRmLNzo2rAZGjLPFHUTeGhFLji9AgeZfeQWs,Trace Labs Node 13,TLNODE_13,Trace Labs,2023-07-09T00:00:00.000Z,53278.066339458,184,70,38.479453125,4516.118803069983,20.005505284,3277.965746444,0.1
7,QmaSu1NT7R5XYSqvYHwxPmaPBYzKMyBfEViXtBsJg9YWae,Trace Labs Node 7,TLNODE_7,Trace Labs,2023-07-09T00:00:00.000Z,51253.254277617,111,32,23.3090625,1683.6966918403666,8.939292082,1253.254276836,0.115
111,QmXWrYF6yBfFudYzRx272jMNKbnSD2gsxJXBDCMSBdZuK8,SPARK2,PWD2,Solo,2023-07-09T00:00:00.000Z,50032.360533311,31,31,7.7709375,407.3053125,6.55782877,32.360533288,0.24
71,Qmcq6oVUF64DY8h9SWJkpXugExULwrmnyoySQjQ27sRjkt,drMurlly-DKGv6-3,DKGv6-3,Alliance,2023-07-09T00:00:00.000Z,0.0,0,0,0.0,532.144589841,0.0,0.0,0.24
102,Qmcj2eQrYT2FQeXXKVHkmGPxkJisGUx3ZTK9vnw8Q1qskT,drMurlly-DKGv6-5,DKGv6-5,Alliance,2023-07-08T00:00:00.000Z,50014.512849934,55,55,13.37203125,529.138359375,4.683376733,44.512849903,0.24
48,QmXV8HvaDmb59ZXeeLKjQCUKf9WTNyAWFPq7N7YBBGercj,Hotnode8,Hotnode8,Alliance,2023-07-08T00:00:00.000Z,60797.805665399,110,43,23.227734375,3395.6115001083167,14.385232324,2611.675400863,0.24
76,QmZs1JecPip98cznh621wdhByLFPQuEfQPM5RoEfVp5EzY,CoachPA Node 4,COACH4,Solo,2023-07-08T00:00:00.000Z,51147.126803784,59,27,12.678515625,549.1722988244167,2.778949651,147.126803718,0.24
49,QmWPGrwxjcFP8MAuS8PGPxWabtQR9kcXnyDpXrUULpnucd,Hotnode7,Hotnode7,Alliance,2023-07-08T00:00:00.000Z,59331.767392307,83,35,17.508046875,2482.6110835920667,17.125466494,1731.523265362,0.24
87,QmSmkRKYw171oGV4iPJxd6MDSrnLu7AiKjsawz5hVDpZxt,SHIFT03,ST03,Alliance,2023-07-08T00:00:00.000Z,53658.144055377,31,31,7.738828125,619.42921875,0.2,373.144055201,0.24
25,QmRiWNNEc9WQAfjX7tM2sdsunbKJTiywWdsYGw6W8Uo1Q1,Trace Labs Node 15,TLNODE_15,Trace Labs,2023-07-08T00:00:00.000Z,52843.681479369,214,72,44.44640625,4137.505324127983,15.437206143,2843.437665104,0.11
103,QmYUQxkU1ZLXi95EPTUMWwVdkuFcpLSdeM1R4aD6C6MXDH,LIT,LIT,Solo,2023-07-08T00:00:00.000Z,50035.391189236,39,39,9.4415625,488.19703125,3.592513018,35.391189205,0.22
3,QmQHeX9fHNjdBZxHVtuUQDdQDQ2XnvxaxdG7Y5fgiBimLQ,Trace Labs Node 3,TLNODE_3,Trace Labs,2023-07-08T00:00:00.000Z,51876.379105223,157,61,32.81953125,3061.109965591533,10.393296715,1876.379102422,0.128
121,Qmb49PRCUmotz15MSyhUWuwzBg2ENtqDiUTb695HmfmvVD,OTLee,OTL,Alliance,2023-07-08T00:00:00.000Z,300000.0,0,0,0.0,0.0,0.0,0.0,0.24
69,Qmb3yiWrE9J7twAMZkEFvgNoJwEykuvfC2uBjTNPcmCHfc,DKG Warrior 1,DKGWAR1,Alliance,2023-07-08T00:00:00.000Z,54127.900213909,64,24,13.327265625,878.03656834675,1.038888888,527.90021382,0.24
77,QmQSmxjJL38oT6D8UHoyJzg9zhFmUtteH1uepFUZVUPKgD,Amado1,Amado1,Alliance,2023-07-08T00:00:00.000Z,52865.759969344,135,55,28.275234375,1025.5897578043334,6.401367182,365.759969142,0.24
97,QmV7yVitPPfGm6AqkiLWQLHpv47KuBmtnswRGW4yunAHZB,PEMA03,PEMA03,Solo,2023-07-08T00:00:00.000Z,50274.105892326,34,34,8.16,425.356875,0.0,274.105892153,0.17
40,QmRWR3W32A1eiqW7nWwcPxPbmK68VzXpyPrS7rpcjrY7SV,Branimir Rakic X87,BRX87,Alliance,2023-07-08T00:00:00.000Z,76992.193004627,111,35,23.041640625,2871.201519365017,7.709438118,1991.843659161,0.24
57,QmeERxvJvfsgvSoRyW8pNjQf1a1ebms9hnUUXHmvH3eQnm,Hotnode3,Hotnode3,Alliance,2023-07-08T00:00:00.000Z,67209.070803953,89,27,18.073359375,3149.8468124770834,21.02031696,2209.070803061,0.24
117,QmdSpXBSLic3C4oJK6HpJ6qzEY4Ni1mH8MVDdzUVeT3Kxv,dkg_node_3_token,dkg_node_3,Solo,2023-07-08T00:00:00.000Z,400000.0,80,80,19.3875,345.156796875,0.0,0.0,0.001
68,QmNz2N82FAKBDKHEBSi32NxikbPewsUqkMDdVxZmkZiZka,CoachPA Node 3,COACH3,Solo,2023-07-08T00:00:00.000Z,52185.314287721,22,7,4.475625,1384.5362402333333,1.522222221,1185.314287673,0.24
6,Qmeay8Jy7nMfi7i4ykeEg7qRS5Ba4NpwSH2aQTxXmjCrbL,Trace Labs Node 19,TLNODE_19,Trace Labs,2023-07-08T00:00:00.000Z,51150.836440032,121,32,24.410625,1991.0469051183834,4.798953746,1150.8364357,0.12
43,QmdddUvKwcoq7FTmjoWqZxKiBE4izexcJ9jwzTHrNFUpVz,Branimir Rakic X89,BRX89,Alliance,2023-07-08T00:00:00.000Z,76886.00109178,172,56,35.2359375,3377.2545536521,34.249589199,1886.001090651,0.24
89,QmRHFJSMg6soz7PKegG4WW9mZxBns8FXNqEGkHE9UanPfm,SHIFT05,ST05,Alliance,2023-07-08T00:00:00.000Z,53495.012858411,34,34,8.16,511.56696875,2.795176865,210.012858305,0.24
8,QmYCCXqCe5LHHi9ZxZTw1xTcYXZ47cwk8LmTRAcqWW53e1,Trace Labs Node 21,TLNODE_21,Trace Labs,2023-07-08T00:00:00.000Z,52748.291724217,119,52,25.722890625,4024.635861829683,12.903896239,2658.291718879,0.1
109,QmdGgJWhw46SDPuGh8DQKoDYRGqC5QPWVGuatn1ggqrCar,SPARK5,PWD5,Solo,2023-07-08T00:00:00.000Z,50037.608116319,51,51,12.98671875,630.6909375,3.644444442,37.608116289,0.24
39,QmesuY31BVZEfCYzfEf2mx6KSkyEvwtCk3rV5ho3SPfRYJ,carbontracker,ct-otp,Solo,2023-07-08T00:00:00.000Z,0.0,0,0,0.0,0.0,0.0,0.0,0.002
88,QmT1sYXxgfnuN43Uu9DFkanJSUCB6WkWS3H4eUb4bRGNAK,SHIFT04,ST04,Alliance,2023-07-08T00:00:00.000Z,53461.670918003,32,32,7.753359375,452.34515625,1.769444443,176.670917917,0.24
45,QmPVxRU4EyJ2R4FqtCTXKbkVZVQNdSBwmvN2b767zHme3b,Hotnode4,Hotnode4,Alliance,2023-07-08T00:00:00.000Z,60729.20046822,155,69,33.364921875,4223.0788229734835,15.07744598,3128.943543146,0.24
98,QmWnnXzeuePCiS89PWsk6aRLGDZUA7tQLpV9pfUimodtBQ,4165341117b199642bc9cf8fe8e9ef7246d017dead863ad7d34abf88958b09ba,GAP,Solo,2023-07-08T00:00:00.000Z,50906.835478884,60,60,14.89734375,1241.893125,7.478602425,406.835478674,0.24
44,QmSjLxW54uyPTKtJ3LZcNCmjZReKA2PyieHuuGKkkhA5vT,kCosmi,kCC,Alliance,2023-07-08T00:00:00.000Z,102577.709441265,211,75,43.83375,3922.617750904267,20.504735309,2606.7094377,0.24
38,QmV9WL9J8FEUEZznaCTK1mZuKkjP3CkRt3979fVZHbXVvm,Branimir Rakic X86,BRX86,Alliance,2023-07-08T00:00:00.000Z,75691.709079872,32,14,6.87515625,1258.0392852009834,0.0,691.624188131,0.24
116,QmcZHDH5XnrifFUA2FhBWmjsgQFwqibvXqHMQTB9VKNG3y,dkgnode2,DKGN2,Solo,2023-07-08T00:00:00.000Z,400000.0,88,88,21.62484375,559.508671875,0.0,0.0,1e-05
83,QmNRfsnE4Ea9rGkYkgnprre2Us4Dz4G85QKUi3V5iRBPsY,2961b8f91e1726913d12a4d8a093bec7da649632132d1bf71eabad0ad22d8c86,GLD,Solo,2023-07-08T00:00:00.000Z,55336.91992819,71,18,14.266171875,693.190796875,6.591691076,336.919928005,0.2
52,QmWV8WbhuXj22tbWKc9pnfPaCAdWKRZpMDnpAKxfpCXM2R,drMurlly-DKGv6-2,DKGv6-2,Alliance,2023-07-08T00:00:00.000Z,50028.676318886,63,25,13.537734375,1608.5194716527333,5.618599734,1078.543493477,0.24
96,Qmf4h7WE79aqjRsE9iA4KnHwDHqySJtuDXir2Gf6FCaT1w,BID,BID,Solo,2023-07-08T00:00:00.000Z,51590.64732763,83,83,20.60625,884.0109375,4.704182939,590.647327243,0.2
93,QmcSxJE8nZmRZufLoJF78jcUTsa1pe54U2XXRHamGBxT4N,PEMA02,PEMA02,Solo,2023-07-08T00:00:00.000Z,50209.23830712,55,55,13.473046875,535.7719433592,2.32597656,209.238307016,0.17
7,QmaSu1NT7R5XYSqvYHwxPmaPBYzKMyBfEViXtBsJg9YWae,Trace Labs Node 7,TLNODE_7,Trace Labs,2023-07-08T00:00:00.000Z,51244.314985521,117,33,23.808984375,1660.3876293403666,8.682454492,1244.314984754,0.115
115,QmW4nmy8bvTNSUkBaHFwdBx37BbZPAcwHX5ZYKFNqjU6Qz,dkgnode1,DKGN1,Solo,2023-07-08T00:00:00.000Z,300000.0,104,104,26.25375,601.1691093749333,0.0,0.0,0.0001
81,QmNrKvfW4Mw6bgzkVr55bLyMNDLhe4qKaXz58Yfpa2CDYY,drMurlly-DKGv6-4,DKGv6-4,Alliance,2023-07-08T00:00:00.000Z,50016.223368541,51,23,10.815703125,770.1852246045,3.255514863,506.22336834,0.24
46,QmbQeQsPytKnBVbRJsLosGZGPXcUaBMbgfeB6rKbiBDxGc,Hotnode5,Hotnode5,Alliance,2023-07-08T00:00:00.000Z,58933.919833594,85,18,16.7925,2305.3297191326,12.445459603,1333.919832283,0.24
91,QmaM3ubEDegc8uRb7kDnFp2M1Y2A86PBDdXEMy5qBRVWnf,SHIFT07,ST07,Alliance,2023-07-08T00:00:00.000Z,53514.708308723,66,66,16.0340625,812.67046875,5.249717878,229.708308599,0.24
60,QmNd7jyRjY8QXmPFE3M9q37vp93iAT35wbQVewytrNVJa2,Blockchain22Networks-1,B22N-1,Solo,2023-07-08T00:00:00.000Z,52410.263705824,39,39,9.36,1841.2145126891332,5.173704982,865.263705567,0.241
61,QmVCzVXqPXFgfdN7FXsQCqC2PYf8u8pWHL7MX9EVuLMsMH,COGE_TRAC03,COGET03,Solo,2023-07-08T00:00:00.000Z,53046.563358602,54,15,10.8890625,1229.02299214275,9.689173514,623.563358009,0.24
28,QmPMNPPsr4iyoTEPwKiWUfwHQEDSDL4Fbf457k8deg1zxr,Trace Labs Node 2,TLNODE_2,Trace Labs,2023-07-08T00:00:00.000Z,50480.307841737,54,21,11.42765625,950.8138187356667,7.555350103,480.307840538,0.176
15,QmNkmydWxHqj9voSjWkcVewefrDxEuwfyBkbGkwh4oZuWY,Trace Labs Node 11,TLNODE_11,Trace Labs,2023-07-08T00:00:00.000Z,50645.140186745,33,13,6.836484375,895.2894362257666,2.498084733,645.140186001,0.114
105,QmQrD9YyhJY1oZ35fJ8CRo3VM8t5ABQrjS2R23Abg33KJJ,Two Ravens E&C,TWRVN,Solo,2023-07-08T00:00:00.000Z,52313.251555555,23,23,5.67609375,182.513765625,0.8,8.120555549,0.002
29,QmTEisCvd7eYiANqVGvHd6RGpQ3ru1pd77Qxnn97PZP3i5,Trace Labs Node 28,TLNODE_28,Trace Labs,2023-07-08T00:00:00.000Z,51583.166784794,72,27,15.25078125,2064.9988434115335,8.151948284,1582.935368013,0.12
84,QmTjs8wGS297NsQ9B3D42E11dUWAR8P3XsikvuKkJy8qFD,Sinoloa1,SNL1,Solo,2023-07-08T00:00:00.000Z,53297.369855571,57,57,14.008359375,854.4420625,6.213888885,297.369855463,0.24
99,QmYnZYqsuzA4Pr21YeDtQSouDvr4nT5wshnSdaa6A3uvG8,SOON,EMP,Alliance,2023-07-08T00:00:00.000Z,50052.110842556,16,16,3.905625,298.49859375,2.064887151,52.110842516,0.24
1,QmemqyXyvrTAm7PwrcTcFiEEFx69efdR92GSZ1oQprbdja,Trace Labs Node 1,TLNODE_1,Trace Labs,2023-07-08T00:00:00.000Z,0.0,0,0,0.0,0.0,0.0,0.0,0.00375
42,QmX4HRTqVpPVui5sLHVaxBdu4TXq92xc9jiJftmSd9FcjC,Branimir Rakic X,BRX,Alliance,2023-07-08T00:00:00.000Z,74394.703133916,87,27,17.900859375,3476.342562538983,0.0,1894.606944734,0.24
53,QmYTjVNYTPFMiRhnfyLBKMzfYBTdbktTSMh1ZKpzvZu1sj,TRAC02,TRAC02,Solo,2023-07-08T00:00:00.000Z,53086.030640645,47,12,9.3909375,1845.7389465090166,8.557366452,1085.936515183,0.24
66,QmcgCVvM6R7YBU78S5B7DjRhwBsMeV4TAdDyRhDT3Sdr9S,(NLD)OT Node,DANS,Solo,2023-07-08T00:00:00.000Z,0.0,0,0,0.0,0.0,0.0,0.0,0.24
64,QmZinr9WnYbygsJvWP4tWznMEWhUzoqoiDaHKYMzP1oqma,Trini Zone,Trini,Alliance,2023-07-08T00:00:00.000Z,51321.533107324,105,41,21.98765625,1923.636494136,3.39298487,1321.533107112,0.24
114,QmaUMsMLhMwC21L9qcPu9VBNpYAuEnGTNUK2tPwRge4XH9,SDUINODE,SDUI,Solo,2023-07-08T00:00:00.000Z,59000.0,0,0,0.0,0.46,0.0,0.0,0.24
94,QmWXFBUi5EBPpUYXS8Chswymgct14DugGQABzt32m3Ly4p,Kanos,KAN,Alliance,2023-07-08T00:00:00.000Z,50225.187584036,30,30,7.310625,638.06984375,3.152823891,225.187583914,0.24
23,QmZ7xMtgJ1vBey5ifvD6yFsxH4VmSQVwtKrX8zNuZ2uiKb,Trace Labs Node 30,TLNODE_30,Trace Labs,2023-07-08T00:00:00.000Z,53341.927343371,167,60,35.051015625,4251.499039256683,14.922725132,3341.700311881,0.1
71,Qmcq6oVUF64DY8h9SWJkpXugExULwrmnyoySQjQ27sRjkt,drMurlly-DKGv6-3,DKGv6-3,Alliance,2023-07-08T00:00:00.000Z,0.0,0,0,0.0,532.144589841,0.0,0.0,0.24
95,QmYFJVZRqxoF93LtWPuZYr5ADBVzkkN9bQ52pYxtt46JvU,Kwalla,KWLA,Solo,2023-07-08T00:00:00.000Z,50000.0,35,35,8.4,271.06,0.0,0.0,0.29
86,Qmb44HMCYoQPkNfxxVE6rDtYv3uoKZJkp52cpfQi72BXqD,Sinaloa2,SNL2,Solo,2023-07-08T00:00:00.000Z,53162.379727743,56,56,13.8103125,705.170609375,2.488888887,162.379727736,0.24
92,QmUB5Pb2UUyeH9AYhJpyxpGF7yNzW98ujJsVkoSgAy3ScG,PEMA01,PEMA01,Alliance,2023-07-08T00:00:00.000Z,50157.37265444,38,38,9.234609375,314.981953125,1.602777777,157.372654349,0.24
55,QmS7qKhwkGUPj4HtETibDmSSgu5FsNbKxtWYrnLGEghqK5,Hotnode1,Hotnode1,Alliance,2023-07-08T00:00:00.000Z,52755.287896127,218,91,46.20140625,4706.8786130695835,28.809508078,2715.087503202,0.24
24,Qmetd2wyq6yTqYcUG7DiUSiJmSPVVqtg6ZyeKa7Gastf1k,Trace Labs Node 25,TLNODE_25,Trace Labs,2023-07-08T00:00:00.000Z,51022.325990505,55,18,11.383359375,1420.8077663608167,6.64402734,1022.081232473,0.11
18,QmZSFcfQ9DesB4ZjkT3qJ3VyCYDLFRYbC5U1VyVPN47dwE,Trace Labs Node 22,TLNODE_22,Trace Labs,2023-07-08T00:00:00.000Z,53900.544568861,189,48,38.062265625,4601.6602124039,19.726497558,3900.449312707,0.09
113,QmSKeBQHJDgKyCbUZW3Mbtt75vsW64n3MnY8cMom5eSPjq,kooltek68,kooltek68,Solo,2023-07-08T00:00:00.000Z,55550.0,42,42,10.182890625,425.5940625,0.0,0.0,0.24
14,QmZceSUg7vVEXqcHnQbKMihZ4Kn5etLXbHb5wSzT8R4J1K,Trace Labs Node 29,TLNODE_29,Trace Labs,2023-07-08T00:00:00.000Z,50729.88777154,63,16,12.67640625,1136.2290104667168,6.213777544,729.887768192,0.11
111,QmXWrYF6yBfFudYzRx272jMNKbnSD2gsxJXBDCMSBdZuK8,SPARK2,PWD2,Solo,2023-07-08T00:00:00.000Z,50025.802704535,26,26,6.2484375,399.534375,2.953624131,25.802704518,0.24
37,Qme8odkEfiHHNp2Pa4qkUJiWsqsH8nVrrcohNNN4HhYpkJ,COGE_TRAC,COGE,Solo,2023-07-08T00:00:00.000Z,53171.646510495,63,25,13.537734375,1656.42959591965,6.768669189,1171.54956942,0.24
108,QmancZ6c2zGCpujhhSLHrg9naAY8BwAGSJVPgRUMfG4AxE,SPARK4,PWD4,Solo,2023-07-08T00:00:00.000Z,50016.783626302,55,55,13.329609375,469.085390625,2.688888887,16.783626288,0.24
78,QmUSHCxxisiGipuMNqigcU64YgwiTjU9nTnvZkPPtWGeBy,Amado3,Amado3,Alliance,2023-07-08T00:00:00.000Z,52901.937722579,115,37,23.4703125,886.1150253809334,3.515386282,401.937722401,0.24
12,QmaVYtFZcraSnVMpzHhdxHXZHb6juXAQWZ5taShWHWQSUh,Trace Labs Node 27,TLNODE_27,Trace Labs,2023-07-08T00:00:00.000Z,51650.146994551,115,32,23.4,2296.5111434702335,16.263564026,1650.146990386,0.11
27,QmQwA2Hz8zNchVjGX4TWvqySCP5cbkLLVjUSvRsCHhQ4SB,Trace Labs Node 10,TLNODE_10,Trace Labs,2023-07-08T00:00:00.000Z,52523.957983413,98,34,20.300625,3094.2933696729,10.996738271,2523.85778507,0.11
79,QmNqdyK4dAZg97Dy8XRZ8VAUppLJeBJdpdkUq1u8iowuUS,Amado2,Amado2,Alliance,2023-07-08T00:00:00.000Z,52690.270992855,55,23,11.6240625,526.0493066405,3.865619571,190.270992804,0.24
4,Qmbt6JkNzKhtxJz4CyBCisjbrz39qb1ziWX9kzez6dFkG9,Trace Labs Node 4,TLNODE_4,Trace Labs,2023-07-08T00:00:00.000Z,50251.652225272,11,11,2.666484375,422.99406710106666,5.385443788,251.652221469,0.135
65,QmP19HNvJJi5VuvkP5tpgHLmFvSrpHat5NVZxq7TEbafEH,CoachPA Node 1,COACH,Solo,2023-07-08T00:00:00.000Z,52086.939495868,79,30,16.871484375,1899.7942656203334,4.550775073,1086.939495762,0.24
80,QmPx8gKqABFQuzYTHD7Ka9uvbFvmg7hfezU8BYcUahvVUC,Amado4,Amado4,Alliance,2023-07-08T00:00:00.000Z,52838.648274678,106,20,20.802890625,795.6416308534167,2.816666665,338.648274532,0.24
13,QmdxdGWjRqtE2wdoaoWQFMqrUPrsnFoLJ3QcCFDJ3fPtTt,Trace Labs Node 20,TLNODE_20,Trace Labs,2023-07-08T00:00:00.000Z,50849.015082698,59,24,12.392109375,1286.8280227023668,7.261521887,849.015079607,0.11
21,QmPptt8g1bdJbPic8bZPUY3TqGdDPuJC8jtY5pjR3Gkqan,Trace Labs Node 31,TLNODE_31,Trace Labs,2023-07-08T00:00:00.000Z,52697.857314335,98,42,20.77921875,2704.4125733523,5.991173951,2697.857309105,0.1
30,QmcB3BHQhUzRmLNzo2rAZGjLPFHUTeGhFLji9AgeZfeQWs,Trace Labs Node 13,TLNODE_13,Trace Labs,2023-07-08T00:00:00.000Z,53258.060834129,193,76,40.628671875,4477.639349944983,21.190405395,3257.96024116,0.1
19,QmUNnGWcQgeat54n3DpLRMHSHpvcGDhjnL2wdEWBno9eEC,Trace Labs Node 26,TLNODE_26,Trace Labs,2023-07-08T00:00:00.000Z,51006.550182941,137,49,28.1971875,1621.7391820588334,2.691666664,1006.550179404,0.12
82,QmeoBNoPq4oyRhJrufF6mPkVA7sKX9keYEwLMFbNUfqyY5,SHIFT01,ST01,Alliance,2023-07-08T00:00:00.000Z,53666.446990924,65,21,13.481953125,625.37296875,1.975482855,381.446990776,0.24
11,QmeaeLpQENK5eHHMF6Kt5iqeFtqADV8vUzcp3jYeSghCQy,Trace Labs Node 18,TLNODE_18,Trace Labs,2023-07-08T00:00:00.000Z,50867.789381977,53,17,10.90921875,1244.5044443534166,8.540199239,867.789379002,0.1
90,QmW9RZBE7gdsLVa7hhzjik48yz8zDjaBJH3ih3QpBVSEGv,SHIFT06,ST06,Alliance,2023-07-08T00:00:00.000Z,53309.157489691,34,34,8.303671875,557.9253125,3.224587672,24.157489673,0.24
9,QmVWyGofF7fAiKXyAQyyAKg9YEre7xvggMwqjCz1u4vJ7Y,Trace Labs Node 17,TLNODE_17,Trace Labs,2023-07-08T00:00:00.000Z,53711.329751935,270,94,56.229375,5348.255335065133,28.490856351,3711.32974712,0.114
22,QmSHNjGfzapQL6sNrZTSCL6NCDsjH8i65BGqSjmJ4ZDu9T,Trace Labs Node 24,TLNODE_24,Trace Labs,2023-07-08T00:00:00.000Z,51663.189010602,116,37,23.806640625,2251.437590031833,12.113253706,1663.189007031,0.11
110,QmbBn8L27ewqEA3V2mYqUqTwWq1Zk9jKXJst9meALVNXki,SPARK6,PWD6,Solo,2023-07-08T00:00:00.000Z,50022.918191189,32,32,7.919765625,360.611484375,2.064322915,22.918191174,0.24
101,QmdosmTKejBAhyXzqmideFKUyXMiucLXWRZvFST9mk8b37,drMurlly-DKGv6-3b,DKGv6-3b,Alliance,2023-07-08T00:00:00.000Z,50034.493869357,75,75,18.880546875,793.6003125,7.39533962,54.493869316,0.24
72,QmNtxNx8qx83bbApzc8bz48dFETSf4m1XwnZ7eo7q6MssG,Stunt,STN,Solo,2023-07-08T00:00:00.000Z,52238.304729705,141,56,29.539453125,2298.095414052333,3.291425237,1238.304729587,0.24
17,QmbUXe8cNfvtUumZr1CZEibGmYHu5kBjhu5Xwm3PeGsjXY,Trace Labs Node 9,TLNODE_9,Trace Labs,2023-07-08T00:00:00.000Z,50591.296262325,57,21,12.220546875,887.9665592578167,4.650564933,591.296261404,0.12
120,QmZYtjVipLma2AhHbjPRia9PJDe9vX7ezgTxNSFrSkWTKb,BioOne,TRAC,Solo,2023-07-08T00:00:00.000Z,60000.0,61,61,15.04078125,137.85046875,0.0,0.0,0.24
54,QmfGTWRn5pJ3mHZ1iZnviLJe3TFHJMQ5bFZAUr1mnD2Rf5,Weave,WEAV,Solo,2023-07-08T00:00:00.000Z,51376.73584384,73,25,14.91796875,2308.688292906483,16.658785351,1376.640217878,0.24
36,QmVY4xRwJVV4w5BESrpRW8s6Xv15j9n1ZFBw2TSes18aMv,Kitty,Kit,Alliance,2023-07-08T00:00:00.000Z,63902.279218164,106,25,21.0403125,2723.14848347425,15.826162301,1901.279213167,0.32
16,QmdS3NwRXqmHpy6yzZ9k49Sau8Eb67zah1CKZ7nNpLMHoD,Trace Labs Node 8,TLNODE_8,Trace Labs,2023-07-08T00:00:00.000Z,50774.092311219,132,59,28.2253125,1356.8926671648333,2.490155786,774.092310375,0.11
31,QmbaHGQByXY8TvBwx1R2eQLt6XXpKeRAg4kEbR1yDjmVuM,Trace Labs Node 16,TLNODE_16,Trace Labs,2023-07-08T00:00:00.000Z,54059.608252645,272,94,56.598046875,5159.743893409067,29.955902891,4059.608247503,0.12
41,Qmaa96tesPwJCBjnhJgPBfpFg4HKvU2BLE2ao4g2bg9hVT,Branimir Rakic X88,BRX88,Alliance,2023-07-08T00:00:00.000Z,76452.270416312,83,37,17.639296875,2148.3974274429333,18.792230837,1451.98904821,0.24
100,QmTV8KALCUi2dcoAZ3W13foKDvayJFie1VoZTjDLFLUunM,SOON2,EMP2,Alliance,2023-07-08T00:00:00.000Z,50056.501578776,38,38,9.230625,504.815859375,3.228021916,56.501578734,0.24
20,Qmb7eiBwhE6JqEWFXSJ7qxJdHZGEfBcfmSZUr8uAEbvcFg,Trace Labs Node 14,TLNODE_14,Trace Labs,2023-07-08T00:00:00.000Z,53404.066824751,149,61,31.407890625,4084.280805827567,16.036353234,3403.926544116,0.118
58,Qma2UjJmKRkq2ssjPvpsmLFjneSyeDNqpKjuUi158rpfVV,CVIKI,CVI,Alliance,2023-07-08T00:00:00.000Z,51699.265681925,88,37,18.560390625,1772.8392577920833,9.694745645,1199.265681568,0.24
47,QmSdi4m5SBfPU8VcTB3dB2i1HWAV6G4VdPQgo7K8xEqFWU,Hotnode6,Hotnode6,Alliance,2023-07-08T00:00:00.000Z,58554.340383184,60,18,12.53625,1668.6385215808166,17.788512204,954.340381438,0.24
85,QmVR9JM6mzJwwEQ9YkfJg3ZrrQK13jDARRuoykyhyh9Nbc,SHIFT02,ST02,Alliance,2023-07-08T00:00:00.000Z,53628.260034123,28,28,6.823828125,778.3265,4.022222219,343.260033968,0.24
73,QmfNJ6tVMZ9ZPcvFSo73Za2qtXe6Wts1HATwjHgCWuKCoL,JuLen,JLT,Alliance,2023-07-08T00:00:00.000Z,50893.220631006,121,56,26.057109375,1380.1957558539166,5.578255204,793.220630877,0.24
122,Qmb545S4B8aBzkjsUCAxjKiZpuBdgs9PgJUUD6cD4qg3A3,BioTwo,DNA,Alliance,2023-07-08T00:00:00.000Z,60000.0,26,26,6.24,41.506875,0.0,0.0,0.24
2,QmZFcns6eGUosD96beHyevKu1jGJ1bA56Reg2f1J4q59Jt,Trace Labs Node 0,TLNODE_0,Trace Labs,2023-07-08T00:00:00.000Z,0.0,0,0,0.0,0.01710205066666667,0.0,0.017056506,0.00375
